image,target,distances
VAIPE_P_0_8_0.jpg,56.0,0.9925060868263245
VAIPE_P_0_8_0.jpg,79.0,0.6824464797973633
VAIPE_P_0_9_0.jpg,37.0,0.9967688322067261
VAIPE_P_0_9_0.jpg,89.0,0.6595494151115417
VAIPE_P_0_9_1.jpg,8.0,0.9957801103591919
VAIPE_P_0_9_1.jpg,47.0,0.555392324924469
VAIPE_P_100_0_0.jpg,43.0,0.998975396156311
VAIPE_P_100_0_0.jpg,93.0,0.6858432292938232
VAIPE_P_100_0_1.jpg,2.0,0.9944154024124146
VAIPE_P_100_0_1.jpg,30.0,0.6419665813446045
VAIPE_P_100_0_2.jpg,2.0,0.9889565706253052
VAIPE_P_100_0_2.jpg,30.0,0.6543080806732178
VAIPE_P_100_0_3.jpg,89.0,0.6635352969169617
VAIPE_P_100_0_3.jpg,90.0,0.5040053129196167
VAIPE_P_100_0_3.jpg,91.0,0.9970335960388184
VAIPE_P_100_0_4.jpg,43.0,0.9992455840110779
VAIPE_P_100_0_4.jpg,93.0,0.6756954789161682
VAIPE_P_100_1_0.jpg,89.0,0.6443381309509277
VAIPE_P_100_1_0.jpg,91.0,0.9982374310493469
VAIPE_P_100_1_1.jpg,2.0,0.993482232093811
VAIPE_P_100_1_1.jpg,30.0,0.6397467255592346
VAIPE_P_100_1_2.jpg,2.0,0.992977499961853
VAIPE_P_100_1_2.jpg,30.0,0.6586993932723999
VAIPE_P_100_1_3.jpg,43.0,0.9990246295928955
VAIPE_P_100_1_3.jpg,93.0,0.6833926439285278
VAIPE_P_100_1_4.jpg,43.0,0.9989306330680847
VAIPE_P_100_1_4.jpg,93.0,0.6816647052764893
VAIPE_P_100_2_0.jpg,43.0,0.9982448816299438
VAIPE_P_100_2_0.jpg,93.0,0.6698749661445618
VAIPE_P_100_2_1.jpg,89.0,0.6876296401023865
VAIPE_P_100_2_1.jpg,90.0,0.5340070724487305
VAIPE_P_100_2_1.jpg,91.0,0.9970002174377441
VAIPE_P_100_2_2.jpg,43.0,0.9994457364082336
VAIPE_P_100_2_2.jpg,93.0,0.6855674982070923
VAIPE_P_100_2_3.jpg,2.0,0.9914349317550659
VAIPE_P_100_2_3.jpg,30.0,0.6377745866775513
VAIPE_P_100_2_4.jpg,2.0,0.9943321943283081
VAIPE_P_100_2_4.jpg,30.0,0.6559736132621765
VAIPE_P_100_3_0.jpg,43.0,0.9958287477493286
VAIPE_P_100_3_0.jpg,93.0,0.6814541816711426
VAIPE_P_100_3_1.jpg,43.0,0.9988157749176025
VAIPE_P_100_3_1.jpg,93.0,0.6672240495681763
VAIPE_P_100_3_2.jpg,2.0,0.975157618522644
VAIPE_P_100_3_2.jpg,9.0,0.5645859241485596
VAIPE_P_100_3_2.jpg,10.0,0.5928938388824463
VAIPE_P_100_3_2.jpg,30.0,0.6194661259651184
VAIPE_P_100_3_2.jpg,82.0,0.5960801839828491
VAIPE_P_100_3_3.jpg,89.0,0.6525213718414307
VAIPE_P_100_3_3.jpg,91.0,0.997974157333374
VAIPE_P_100_3_4.jpg,2.0,0.9937214851379395
VAIPE_P_100_3_4.jpg,30.0,0.6488327383995056
VAIPE_P_100_4_0.jpg,6.0,0.7633001804351807
VAIPE_P_100_4_0.jpg,39.0,0.829285740852356
VAIPE_P_100_4_0.jpg,40.0,0.8505567312240601
VAIPE_P_100_4_1.jpg,29.0,0.7131707072257996
VAIPE_P_100_4_1.jpg,48.0,0.7113488912582397
VAIPE_P_100_4_1.jpg,52.0,0.6127694845199585
VAIPE_P_100_4_1.jpg,92.0,0.5240761637687683
VAIPE_P_100_4_2.jpg,25.0,0.9421796798706055
VAIPE_P_100_4_2.jpg,26.0,0.9622353911399841
VAIPE_P_100_4_3.jpg,4.0,0.6314781904220581
VAIPE_P_100_4_3.jpg,7.0,0.8643427491188049
VAIPE_P_100_4_3.jpg,12.0,0.8513655662536621
VAIPE_P_100_4_3.jpg,15.0,0.8587535619735718
VAIPE_P_100_4_3.jpg,28.0,0.9456389546394348
VAIPE_P_100_4_3.jpg,36.0,0.8878077864646912
VAIPE_P_100_4_3.jpg,45.0,0.536771297454834
VAIPE_P_100_4_3.jpg,46.0,0.8530579805374146
VAIPE_P_100_4_3.jpg,47.0,0.6116190552711487
VAIPE_P_100_4_3.jpg,51.0,0.9436310529708862
VAIPE_P_100_4_3.jpg,53.0,0.6540331840515137
VAIPE_P_100_4_3.jpg,54.0,0.562059760093689
VAIPE_P_100_4_3.jpg,55.0,0.5942311882972717
VAIPE_P_100_4_3.jpg,59.0,0.5535587072372437
VAIPE_P_100_4_3.jpg,65.0,0.5894304513931274
VAIPE_P_100_4_3.jpg,70.0,0.5229544639587402
VAIPE_P_100_4_3.jpg,73.0,0.5240789651870728
VAIPE_P_100_4_3.jpg,75.0,0.5502293109893799
VAIPE_P_100_4_3.jpg,77.0,0.5917048454284668
VAIPE_P_100_4_3.jpg,78.0,0.8597762584686279
VAIPE_P_100_4_3.jpg,98.0,0.7109687328338623
VAIPE_P_100_4_4.jpg,4.0,0.9594789743423462
VAIPE_P_100_4_4.jpg,7.0,0.5114465951919556
VAIPE_P_100_4_4.jpg,28.0,0.669523298740387
VAIPE_P_100_4_4.jpg,47.0,0.596895158290863
VAIPE_P_100_4_4.jpg,51.0,0.6371484994888306
VAIPE_P_100_4_4.jpg,77.0,0.6624778509140015
VAIPE_P_101_0_0.jpg,0.0,0.9500046968460083
VAIPE_P_101_0_0.jpg,1.0,0.8956910371780396
VAIPE_P_101_0_0.jpg,3.0,0.9831187725067139
VAIPE_P_101_0_0.jpg,27.0,0.8534656167030334
VAIPE_P_101_0_0.jpg,36.0,0.5502643585205078
VAIPE_P_101_0_0.jpg,37.0,0.8603085279464722
VAIPE_P_101_0_0.jpg,56.0,0.5622158050537109
VAIPE_P_101_0_0.jpg,60.0,0.5810977220535278
VAIPE_P_101_0_0.jpg,89.0,0.9993301630020142
VAIPE_P_101_0_0.jpg,90.0,0.9960192441940308
VAIPE_P_101_0_0.jpg,91.0,0.9878809452056885
VAIPE_P_101_0_0.jpg,92.0,0.554803729057312
VAIPE_P_101_0_0.jpg,99.0,0.9910654425621033
VAIPE_P_101_0_1.jpg,64.0,0.9998342394828796
VAIPE_P_101_0_2.jpg,8.0,0.9954589605331421
VAIPE_P_101_0_2.jpg,47.0,0.6000430583953857
VAIPE_P_101_1_0.jpg,0.0,0.9502850770950317
VAIPE_P_101_1_0.jpg,1.0,0.8940892219543457
VAIPE_P_101_1_0.jpg,3.0,0.9754513502120972
VAIPE_P_101_1_0.jpg,27.0,0.8354572653770447
VAIPE_P_101_1_0.jpg,36.0,0.5431931018829346
VAIPE_P_101_1_0.jpg,37.0,0.8673183917999268
VAIPE_P_101_1_0.jpg,56.0,0.570559561252594
VAIPE_P_101_1_0.jpg,60.0,0.5844610929489136
VAIPE_P_101_1_0.jpg,89.0,0.9987661242485046
VAIPE_P_101_1_0.jpg,90.0,0.9972965717315674
VAIPE_P_101_1_0.jpg,91.0,0.9895337820053101
VAIPE_P_101_1_0.jpg,92.0,0.5607427358627319
VAIPE_P_101_1_0.jpg,99.0,0.9935775995254517
VAIPE_P_101_1_1.jpg,8.0,0.9927523136138916
VAIPE_P_101_1_1.jpg,47.0,0.6022785902023315
VAIPE_P_101_1_2.jpg,64.0,0.999177873134613
VAIPE_P_101_1_2.jpg,65.0,0.9950010776519775
VAIPE_P_101_2_0.jpg,8.0,0.9927639961242676
VAIPE_P_101_2_0.jpg,47.0,0.5981653928756714
VAIPE_P_101_2_1.jpg,64.0,0.9997916221618652
VAIPE_P_101_2_2.jpg,0.0,0.9396905899047852
VAIPE_P_101_2_2.jpg,1.0,0.892397403717041
VAIPE_P_101_2_2.jpg,3.0,0.9699524641036987
VAIPE_P_101_2_2.jpg,27.0,0.8115109205245972
VAIPE_P_101_2_2.jpg,36.0,0.5605275630950928
VAIPE_P_101_2_2.jpg,37.0,0.8592574596405029
VAIPE_P_101_2_2.jpg,42.0,0.5188003778457642
VAIPE_P_101_2_2.jpg,56.0,0.5700453519821167
VAIPE_P_101_2_2.jpg,60.0,0.5659530162811279
VAIPE_P_101_2_2.jpg,89.0,0.9997299909591675
VAIPE_P_101_2_2.jpg,90.0,0.9971812963485718
VAIPE_P_101_2_2.jpg,91.0,0.9869445562362671
VAIPE_P_101_2_2.jpg,92.0,0.5469982624053955
VAIPE_P_101_2_2.jpg,99.0,0.9882220029830933
VAIPE_P_101_3_0.jpg,0.0,0.9434053897857666
VAIPE_P_101_3_0.jpg,1.0,0.8916969299316406
VAIPE_P_101_3_0.jpg,3.0,0.9732880592346191
VAIPE_P_101_3_0.jpg,27.0,0.8203017711639404
VAIPE_P_101_3_0.jpg,36.0,0.5591086149215698
VAIPE_P_101_3_0.jpg,37.0,0.8600916266441345
VAIPE_P_101_3_0.jpg,42.0,0.5163787007331848
VAIPE_P_101_3_0.jpg,56.0,0.568221926689148
VAIPE_P_101_3_0.jpg,60.0,0.5688825845718384
VAIPE_P_101_3_0.jpg,89.0,0.9997107982635498
VAIPE_P_101_3_0.jpg,90.0,0.9976791143417358
VAIPE_P_101_3_0.jpg,91.0,0.9868532419204712
VAIPE_P_101_3_0.jpg,92.0,0.5472730398178101
VAIPE_P_101_3_0.jpg,99.0,0.9898595213890076
VAIPE_P_101_3_1.jpg,8.0,0.9953416585922241
VAIPE_P_101_3_1.jpg,47.0,0.6161513328552246
VAIPE_P_101_3_2.jpg,64.0,0.9997433423995972
VAIPE_P_101_4_0.jpg,0.0,0.9534986615180969
VAIPE_P_101_4_0.jpg,1.0,0.9072566628456116
VAIPE_P_101_4_0.jpg,3.0,0.973576545715332
VAIPE_P_101_4_0.jpg,27.0,0.8426206111907959
VAIPE_P_101_4_0.jpg,37.0,0.8727083206176758
VAIPE_P_101_4_0.jpg,56.0,0.5647476315498352
VAIPE_P_101_4_0.jpg,60.0,0.6019293665885925
VAIPE_P_101_4_0.jpg,89.0,0.9940274357795715
VAIPE_P_101_4_0.jpg,90.0,0.9920250177383423
VAIPE_P_101_4_0.jpg,91.0,0.9843353033065796
VAIPE_P_101_4_0.jpg,92.0,0.5942832231521606
VAIPE_P_101_4_0.jpg,99.0,0.9889234304428101
VAIPE_P_101_4_1.jpg,20.0,0.5253496170043945
VAIPE_P_101_4_1.jpg,64.0,0.9256936311721802
VAIPE_P_101_4_1.jpg,65.0,0.8814703226089478
VAIPE_P_101_4_1.jpg,67.0,0.9067246913909912
VAIPE_P_101_4_1.jpg,71.0,0.8401857614517212
VAIPE_P_101_4_1.jpg,97.0,0.9968982338905334
VAIPE_P_101_4_2.jpg,0.0,0.8792162537574768
VAIPE_P_101_4_2.jpg,1.0,0.7722359895706177
VAIPE_P_101_4_2.jpg,3.0,0.931251049041748
VAIPE_P_101_4_2.jpg,27.0,0.9268680810928345
VAIPE_P_101_4_2.jpg,37.0,0.7615870237350464
VAIPE_P_101_4_2.jpg,60.0,0.6516022086143494
VAIPE_P_101_4_2.jpg,88.0,0.6427328586578369
VAIPE_P_101_4_2.jpg,89.0,0.9514484405517578
VAIPE_P_101_4_2.jpg,90.0,0.8948010206222534
VAIPE_P_101_4_2.jpg,91.0,0.8598458766937256
VAIPE_P_101_4_2.jpg,99.0,0.8758703470230103
VAIPE_P_101_4_3.jpg,5.0,0.5766375064849854
VAIPE_P_101_4_3.jpg,7.0,0.9867433309555054
VAIPE_P_101_4_3.jpg,12.0,0.9932975769042969
VAIPE_P_101_4_3.jpg,13.0,0.5926254987716675
VAIPE_P_101_4_3.jpg,15.0,0.9952239394187927
VAIPE_P_101_4_3.jpg,28.0,0.8099433183670044
VAIPE_P_101_4_3.jpg,36.0,0.994530439376831
VAIPE_P_101_4_3.jpg,45.0,0.6908300518989563
VAIPE_P_101_4_3.jpg,46.0,0.9924637079238892
VAIPE_P_101_4_3.jpg,47.0,0.6428546905517578
VAIPE_P_101_4_3.jpg,51.0,0.9968839883804321
VAIPE_P_101_4_3.jpg,53.0,0.7115707397460938
VAIPE_P_101_4_3.jpg,54.0,0.7214616537094116
VAIPE_P_101_4_3.jpg,55.0,0.7092316150665283
VAIPE_P_101_4_3.jpg,59.0,0.644108772277832
VAIPE_P_101_4_3.jpg,63.0,0.5608262419700623
VAIPE_P_101_4_3.jpg,65.0,0.6620626449584961
VAIPE_P_101_4_3.jpg,70.0,0.6351014375686646
VAIPE_P_101_4_3.jpg,73.0,0.6009194850921631
VAIPE_P_101_4_3.jpg,74.0,0.6006917953491211
VAIPE_P_101_4_3.jpg,75.0,0.6090362071990967
VAIPE_P_101_4_3.jpg,77.0,0.610235333442688
VAIPE_P_101_4_3.jpg,78.0,0.9786636233329773
VAIPE_P_101_4_3.jpg,98.0,0.7480440139770508
VAIPE_P_101_5_0.jpg,5.0,0.9807226657867432
VAIPE_P_101_5_0.jpg,7.0,0.9588948488235474
VAIPE_P_101_5_0.jpg,8.0,0.923060417175293
VAIPE_P_101_5_0.jpg,12.0,0.5611300468444824
VAIPE_P_101_5_0.jpg,13.0,0.7373563647270203
VAIPE_P_101_5_0.jpg,15.0,0.5470999479293823
VAIPE_P_101_5_0.jpg,22.0,0.650035560131073
VAIPE_P_101_5_0.jpg,28.0,0.7343049645423889
VAIPE_P_101_5_0.jpg,36.0,0.6769853830337524
VAIPE_P_101_5_0.jpg,45.0,0.9683982133865356
VAIPE_P_101_5_0.jpg,46.0,0.6994227170944214
VAIPE_P_101_5_0.jpg,47.0,0.9581282138824463
VAIPE_P_101_5_0.jpg,51.0,0.7431615591049194
VAIPE_P_101_5_0.jpg,53.0,0.5583093166351318
VAIPE_P_101_5_0.jpg,54.0,0.6451419591903687
VAIPE_P_101_5_0.jpg,55.0,0.6693238019943237
VAIPE_P_101_5_0.jpg,57.0,0.8780156970024109
VAIPE_P_101_5_0.jpg,59.0,0.9843554496765137
VAIPE_P_101_5_0.jpg,63.0,0.9729770421981812
VAIPE_P_101_5_0.jpg,70.0,0.9764788150787354
VAIPE_P_101_5_0.jpg,73.0,0.9808521270751953
VAIPE_P_101_5_0.jpg,74.0,0.7160254120826721
VAIPE_P_101_5_0.jpg,75.0,0.647273063659668
VAIPE_P_101_5_0.jpg,77.0,0.6539434194564819
VAIPE_P_101_5_0.jpg,78.0,0.5793429613113403
VAIPE_P_101_5_0.jpg,80.0,0.5644787549972534
VAIPE_P_101_5_1.jpg,18.0,0.7405499219894409
VAIPE_P_101_5_1.jpg,32.0,0.8089509010314941
VAIPE_P_101_5_1.jpg,68.0,0.6978759169578552
VAIPE_P_101_5_1.jpg,102.0,0.7687290906906128
VAIPE_P_101_5_1.jpg,104.0,0.8175725936889648
VAIPE_P_101_5_2.jpg,6.0,0.7500079274177551
VAIPE_P_101_5_2.jpg,39.0,0.7157543897628784
VAIPE_P_101_5_2.jpg,40.0,0.5832628011703491
VAIPE_P_101_5_2.jpg,84.0,0.5399686098098755
VAIPE_P_102_0_0.jpg,0.0,0.9441773891448975
VAIPE_P_102_0_0.jpg,1.0,0.8912595510482788
VAIPE_P_102_0_0.jpg,3.0,0.974521279335022
VAIPE_P_102_0_0.jpg,27.0,0.8287055492401123
VAIPE_P_102_0_0.jpg,36.0,0.54951012134552
VAIPE_P_102_0_0.jpg,37.0,0.8668736219406128
VAIPE_P_102_0_0.jpg,42.0,0.5330213308334351
VAIPE_P_102_0_0.jpg,56.0,0.5690144300460815
VAIPE_P_102_0_0.jpg,60.0,0.5756500959396362
VAIPE_P_102_0_0.jpg,89.0,0.9995610117912292
VAIPE_P_102_0_0.jpg,90.0,0.9981082081794739
VAIPE_P_102_0_0.jpg,91.0,0.9897027611732483
VAIPE_P_102_0_0.jpg,92.0,0.5596579313278198
VAIPE_P_102_0_0.jpg,99.0,0.9924848079681396
VAIPE_P_102_0_1.jpg,43.0,0.9992808103561401
VAIPE_P_102_0_1.jpg,93.0,0.6782264709472656
VAIPE_P_102_1_0.jpg,43.0,0.9991892576217651
VAIPE_P_102_1_0.jpg,93.0,0.6773955821990967
VAIPE_P_102_1_1.jpg,0.0,0.9378596544265747
VAIPE_P_102_1_1.jpg,1.0,0.8973228931427002
VAIPE_P_102_1_1.jpg,3.0,0.9700096249580383
VAIPE_P_102_1_1.jpg,14.0,0.5059892535209656
VAIPE_P_102_1_1.jpg,27.0,0.8147091269493103
VAIPE_P_102_1_1.jpg,36.0,0.5554144382476807
VAIPE_P_102_1_1.jpg,37.0,0.8619279861450195
VAIPE_P_102_1_1.jpg,42.0,0.5354474782943726
VAIPE_P_102_1_1.jpg,56.0,0.5793266296386719
VAIPE_P_102_1_1.jpg,60.0,0.5667188167572021
VAIPE_P_102_1_1.jpg,89.0,0.9993042945861816
VAIPE_P_102_1_1.jpg,90.0,0.9965106248855591
VAIPE_P_102_1_1.jpg,91.0,0.990119457244873
VAIPE_P_102_1_1.jpg,92.0,0.5443032383918762
VAIPE_P_102_1_1.jpg,99.0,0.9884290099143982
VAIPE_P_102_2_0.jpg,0.0,0.9424576759338379
VAIPE_P_102_2_0.jpg,1.0,0.8921916484832764
VAIPE_P_102_2_0.jpg,3.0,0.9710947275161743
VAIPE_P_102_2_0.jpg,27.0,0.8310351967811584
VAIPE_P_102_2_0.jpg,36.0,0.5528730154037476
VAIPE_P_102_2_0.jpg,37.0,0.8690524101257324
VAIPE_P_102_2_0.jpg,42.0,0.5682488679885864
VAIPE_P_102_2_0.jpg,56.0,0.5904043912887573
VAIPE_P_102_2_0.jpg,60.0,0.5784029364585876
VAIPE_P_102_2_0.jpg,89.0,0.9979245066642761
VAIPE_P_102_2_0.jpg,90.0,0.9956753253936768
VAIPE_P_102_2_0.jpg,91.0,0.9854706525802612
VAIPE_P_102_2_0.jpg,92.0,0.5667537450790405
VAIPE_P_102_2_0.jpg,99.0,0.9875888824462891
VAIPE_P_102_2_1.jpg,43.0,0.9989986419677734
VAIPE_P_102_2_1.jpg,93.0,0.6811764240264893
VAIPE_P_102_3_0.jpg,1.0,0.502182126045227
VAIPE_P_102_3_0.jpg,37.0,0.782450258731842
VAIPE_P_102_3_0.jpg,42.0,0.8062934279441833
VAIPE_P_102_3_0.jpg,56.0,0.5260568261146545
VAIPE_P_102_3_0.jpg,89.0,0.6983964443206787
VAIPE_P_102_3_0.jpg,90.0,0.586306631565094
VAIPE_P_102_3_0.jpg,91.0,0.5705747604370117
VAIPE_P_102_3_0.jpg,99.0,0.7029417753219604
VAIPE_P_102_3_1.jpg,43.0,0.9991435408592224
VAIPE_P_102_3_1.jpg,93.0,0.6721066236495972
VAIPE_P_103_0_0.jpg,2.0,0.9909795522689819
VAIPE_P_103_0_0.jpg,9.0,0.997734546661377
VAIPE_P_103_0_0.jpg,10.0,0.9998463988304138
VAIPE_P_103_0_0.jpg,17.0,0.7884935140609741
VAIPE_P_103_0_0.jpg,21.0,0.6077449917793274
VAIPE_P_103_0_0.jpg,82.0,0.9970369338989258
VAIPE_P_103_0_1.jpg,2.0,0.9920036792755127
VAIPE_P_103_0_1.jpg,9.0,0.9976914525032043
VAIPE_P_103_0_1.jpg,10.0,0.9998797178268433
VAIPE_P_103_0_1.jpg,17.0,0.7903561592102051
VAIPE_P_103_0_1.jpg,21.0,0.6071012616157532
VAIPE_P_103_0_1.jpg,82.0,0.9971625804901123
VAIPE_P_103_0_2.jpg,87.0,0.9581960439682007
VAIPE_P_103_0_3.jpg,64.0,0.9996979236602783
VAIPE_P_103_0_4.jpg,64.0,0.9997422695159912
VAIPE_P_104_0_0.jpg,43.0,0.9994367957115173
VAIPE_P_104_0_0.jpg,93.0,0.6788390874862671
VAIPE_P_104_0_1.jpg,43.0,0.999181866645813
VAIPE_P_104_0_1.jpg,93.0,0.6833261847496033
VAIPE_P_104_1_0.jpg,86.0,0.8148096203804016
VAIPE_P_104_1_1.jpg,0.0,0.7423279285430908
VAIPE_P_104_1_1.jpg,3.0,0.5150139927864075
VAIPE_P_104_1_1.jpg,37.0,0.9513913989067078
VAIPE_P_104_1_1.jpg,42.0,0.9648460149765015
VAIPE_P_104_1_1.jpg,60.0,0.5180596709251404
VAIPE_P_104_1_1.jpg,88.0,0.5985555052757263
VAIPE_P_104_1_1.jpg,89.0,0.6643604040145874
VAIPE_P_104_1_1.jpg,90.0,0.6023812890052795
VAIPE_P_104_1_1.jpg,99.0,0.5646439790725708
VAIPE_P_104_1_2.jpg,10.0,0.9266917109489441
VAIPE_P_104_1_2.jpg,21.0,0.5290073156356812
VAIPE_P_104_1_2.jpg,82.0,0.9946297407150269
VAIPE_P_104_2_0.jpg,18.0,0.5883243083953857
VAIPE_P_104_2_0.jpg,32.0,0.6583490967750549
VAIPE_P_104_2_0.jpg,39.0,0.6152456998825073
VAIPE_P_104_2_0.jpg,40.0,0.5849753022193909
VAIPE_P_104_2_0.jpg,68.0,0.5566802620887756
VAIPE_P_104_2_0.jpg,95.0,0.6623052954673767
VAIPE_P_104_2_0.jpg,102.0,0.5347402095794678
VAIPE_P_104_2_0.jpg,104.0,0.6846238374710083
VAIPE_P_104_2_1.jpg,44.0,0.9760048389434814
VAIPE_P_104_2_2.jpg,17.0,0.5462315678596497
VAIPE_P_104_2_2.jpg,18.0,0.6435351371765137
VAIPE_P_104_2_2.jpg,32.0,0.7279612421989441
VAIPE_P_104_2_2.jpg,68.0,0.5982794761657715
VAIPE_P_104_2_2.jpg,102.0,0.7484759092330933
VAIPE_P_104_2_2.jpg,104.0,0.7349891662597656
VAIPE_P_104_2_3.jpg,66.0,0.5335841178894043
VAIPE_P_104_2_3.jpg,84.0,0.9952768087387085
VAIPE_P_105_0_0.jpg,5.0,0.9091441035270691
VAIPE_P_105_0_0.jpg,7.0,0.8365885019302368
VAIPE_P_105_0_0.jpg,8.0,0.7973318099975586
VAIPE_P_105_0_0.jpg,22.0,0.81846684217453
VAIPE_P_105_0_0.jpg,28.0,0.8819700479507446
VAIPE_P_105_0_0.jpg,36.0,0.8123531341552734
VAIPE_P_105_0_0.jpg,45.0,0.9596121311187744
VAIPE_P_105_0_0.jpg,46.0,0.9716149568557739
VAIPE_P_105_0_0.jpg,47.0,0.9427926540374756
VAIPE_P_105_0_0.jpg,51.0,0.7012707591056824
VAIPE_P_105_0_0.jpg,53.0,0.7656418085098267
VAIPE_P_105_0_0.jpg,54.0,0.8041377067565918
VAIPE_P_105_0_0.jpg,55.0,0.8481661081314087
VAIPE_P_105_0_0.jpg,59.0,0.7806156873703003
VAIPE_P_105_0_0.jpg,63.0,0.8647561073303223
VAIPE_P_105_0_0.jpg,70.0,0.8445571660995483
VAIPE_P_105_0_0.jpg,73.0,0.6653560400009155
VAIPE_P_105_0_0.jpg,78.0,0.7630882263183594
VAIPE_P_105_0_0.jpg,98.0,0.7073966264724731
VAIPE_P_105_0_1.jpg,31.0,0.998336911201477
VAIPE_P_105_0_1.jpg,41.0,0.791208028793335
VAIPE_P_105_1_0.jpg,31.0,0.9979686737060547
VAIPE_P_105_1_0.jpg,41.0,0.7989147901535034
VAIPE_P_105_1_1.jpg,5.0,0.9928590655326843
VAIPE_P_105_1_1.jpg,7.0,0.9772028923034668
VAIPE_P_105_1_1.jpg,8.0,0.92633056640625
VAIPE_P_105_1_1.jpg,13.0,0.7241569757461548
VAIPE_P_105_1_1.jpg,22.0,0.6898899078369141
VAIPE_P_105_1_1.jpg,28.0,0.7791687250137329
VAIPE_P_105_1_1.jpg,36.0,0.7079968452453613
VAIPE_P_105_1_1.jpg,45.0,0.9939349889755249
