image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_7_3.jpg,107.0,0.8,1197,993,1614,1397
VAIPE_P_7_3.jpg,107.0,0.8,679,1814,1131,2062
VAIPE_P_7_3.jpg,107.0,0.8,709,908,1206,1191
VAIPE_P_7_3.jpg,73.0,0.8,1306,1462,1758,1898
VAIPE_P_8_0.jpg,54.0,0.9992486238479614,1050,2053,1493,2474
VAIPE_P_8_0.jpg,38.0,0.9984890818595886,928,1648,1360,2128
VAIPE_P_8_0.jpg,45.0,0.9887485504150392,735,2070,1028,2337
VAIPE_P_8_1.jpg,54.0,0.8171916604042053,1682,1149,2182,1641
VAIPE_P_8_2.jpg,54.0,0.9994275569915771,1260,2018,1734,2488
VAIPE_P_8_2.jpg,38.0,0.9970285296440125,921,2002,1255,2595
VAIPE_P_8_2.jpg,45.0,0.9560321569442748,1217,2453,1514,2752
VAIPE_P_8_3.jpg,54.0,0.9996075630187988,1063,1563,1552,2034
VAIPE_P_8_3.jpg,45.0,0.98033207654953,1398,2064,1708,2368
VAIPE_P_8_3.jpg,38.0,0.9980908036231996,749,1998,1394,2324
VAIPE_P_8_4.jpg,54.0,0.9992730617523192,1699,1053,2182,1526
VAIPE_P_8_5.jpg,54.0,0.9991305470466614,1120,1214,1602,1675
VAIPE_P_8_6.jpg,54.0,0.9994584321975708,1203,1691,1699,2158
VAIPE_P_8_6.jpg,38.0,0.9987177848815918,959,2119,1544,2522
VAIPE_P_8_6.jpg,45.0,0.9970664381980896,1547,2057,1847,2350
VAIPE_P_8_7.jpg,54.0,0.9965862035751344,1952,1006,2410,1451
VAIPE_P_9_0.jpg,62.0,0.9641129970550536,779,2230,1394,2716
VAIPE_P_9_0.jpg,62.0,0.9936143159866332,819,2000,1504,2303
VAIPE_P_9_0.jpg,62.0,0.992992639541626,1332,1976,1843,2582
VAIPE_P_9_1.jpg,62.0,0.9942413568496704,457,2872,1129,3245
VAIPE_P_9_1.jpg,62.0,0.9774259328842164,1070,2436,1347,3094
VAIPE_P_9_1.jpg,62.0,0.9923625588417052,728,2279,1121,2923
VAIPE_P_9_2.jpg,62.0,0.9899263978004456,1921,1558,2464,1893
VAIPE_P_9_2.jpg,62.0,0.994078516960144,1548,1292,2081,1739
VAIPE_P_9_2.jpg,62.0,0.9925868511199952,1248,1134,1634,1757
VAIPE_P_9_3.jpg,62.0,0.9926818609237672,1296,2087,1773,2406
VAIPE_P_9_3.jpg,62.0,0.9878914952278136,1333,1903,1812,2133
VAIPE_P_9_3.jpg,62.0,0.9823708534240724,1131,1914,1368,2421
VAIPE_P_9_4.jpg,107.0,0.8,1295,1822,2054,2890
VAIPE_P_9_4.jpg,107.0,0.8,2158,1759,2808,2416
VAIPE_P_9_4.jpg,107.0,0.8,2950,1475,3396,1901
VAIPE_P_9_4.jpg,107.0,0.8,1581,409,2266,1332
VAIPE_P_9_4.jpg,107.0,0.8,2550,646,2984,1086
VAIPE_P_9_5.jpg,107.0,0.8,1183,703,1758,1260
VAIPE_P_9_5.jpg,107.0,0.8,2067,4,2528,884
VAIPE_P_9_5.jpg,107.0,0.8,2924,745,3741,1169
VAIPE_P_9_5.jpg,107.0,0.8,2411,2140,2799,2532
VAIPE_P_9_5.jpg,107.0,0.8,2354,1260,2738,1642
VAIPE_P_10_0.jpg,54.0,0.9996970295906068,1102,1992,1623,2495
VAIPE_P_11_0.jpg,54.0,0.999410092830658,1094,2258,1550,2702
VAIPE_P_11_1.jpg,107.0,0.8,1667,2175,2636,2775
VAIPE_P_11_1.jpg,55.0,0.6679215431213379,2599,226,3030,669
VAIPE_P_11_1.jpg,55.0,0.847665548324585,2948,1123,3418,1573
VAIPE_P_11_1.jpg,107.0,0.8,2194,1185,2706,1679
VAIPE_P_11_1.jpg,54.0,0.5681514739990234,1932,595,2399,1071
VAIPE_P_12_0.jpg,64.0,0.9997360706329346,1328,1547,1849,2151
VAIPE_P_12_0.jpg,64.0,0.9998356103897096,909,1832,1476,2439
VAIPE_P_12_1.jpg,64.0,0.9994836449623108,1824,1558,2332,2066
VAIPE_P_12_1.jpg,64.0,0.999164342880249,1068,1847,1544,2348
VAIPE_P_12_2.jpg,64.0,0.9998407959938048,1607,2067,2174,2631
VAIPE_P_12_2.jpg,8.0,0.9910925030708312,1314,1507,1927,2102
VAIPE_P_12_2.jpg,64.0,0.9997222423553468,998,1305,1542,1861
VAIPE_P_12_3.jpg,64.0,0.999467134475708,1306,2481,1810,3013
VAIPE_P_12_3.jpg,64.0,0.9993569850921632,1258,1293,1756,1822
VAIPE_P_12_4.jpg,8.0,0.9971045851707458,704,2034,1214,2651
VAIPE_P_12_4.jpg,64.0,0.9989307522773744,1364,2701,1878,3259
VAIPE_P_12_4.jpg,64.0,0.9994118213653564,1694,2418,2240,2974
VAIPE_P_12_5.jpg,64.0,0.9998419880867004,1563,1774,2091,2313
VAIPE_P_12_5.jpg,64.0,0.9997451901435852,900,2140,1414,2677
VAIPE_P_12_6.jpg,8.0,0.9994883537292479,959,1284,1367,1860
VAIPE_P_12_6.jpg,64.0,0.9999462962150574,1781,1837,2268,2318
VAIPE_P_12_6.jpg,64.0,0.99983811378479,1735,1273,2225,1759
VAIPE_P_12_7.jpg,64.0,0.9996819496154784,1268,2167,1763,2666
VAIPE_P_12_7.jpg,8.0,0.9909170269966124,1009,1860,1663,2240
VAIPE_P_12_7.jpg,64.0,0.9997819066047668,1984,1407,2486,1916
VAIPE_P_12_8.jpg,8.0,0.9962707757949828,1312,1865,1623,2433
VAIPE_P_12_8.jpg,64.0,0.9994959831237792,1049,1467,1506,1922
VAIPE_P_12_8.jpg,64.0,0.9994683265686036,1737,1837,2196,2298
VAIPE_P_12_9.jpg,64.0,0.8,1257,2596,1699,3042
VAIPE_P_12_9.jpg,107.0,0.8,861,2539,1318,3086
VAIPE_P_12_9.jpg,64.0,0.5323070287704468,1204,2188,1847,2607
VAIPE_P_12_9.jpg,64.0,0.6270325183868408,1024,1862,1493,2312
VAIPE_P_13_0.jpg,55.0,0.9667352437973022,847,1559,1400,2106
VAIPE_P_13_1.jpg,55.0,0.9982888102531432,906,1678,1518,2273
VAIPE_P_13_2.jpg,107.0,0.8,303,1790,1121,2726
VAIPE_P_13_2.jpg,107.0,0.8,1216,2210,1774,2944
VAIPE_P_13_2.jpg,107.0,0.8,1352,944,1918,1657
VAIPE_P_14_0.jpg,57.0,0.9930150508880616,1538,2024,2095,2568
VAIPE_P_14_1.jpg,107.0,0.8,1380,1361,2124,2462
VAIPE_P_14_1.jpg,107.0,0.8,581,1788,1384,2524
VAIPE_P_14_1.jpg,107.0,0.8,555,2476,1222,3124
VAIPE_P_14_1.jpg,107.0,0.8,1059,2888,1507,3357
VAIPE_P_14_1.jpg,107.0,0.8,1201,731,2055,1867
VAIPE_P_14_1.jpg,107.0,0.8,1501,1976,2350,2893
VAIPE_P_14_1.jpg,107.0,0.8,2079,1480,2535,1942
VAIPE_P_14_2.jpg,107.0,0.8,780,1691,1481,2662
VAIPE_P_14_2.jpg,107.0,0.8,1109,2563,2153,3167
VAIPE_P_14_2.jpg,57.0,0.8556145429611206,1707,1171,2124,1601
VAIPE_P_14_2.jpg,107.0,0.8,1145,1610,2192,2032
VAIPE_P_14_2.jpg,107.0,0.8,1322,1152,1749,1588
VAIPE_P_14_2.jpg,107.0,0.8,1325,1936,2147,2441
VAIPE_P_14_3.jpg,107.0,0.8,2116,1188,2740,1784
VAIPE_P_14_3.jpg,107.0,0.8,1179,1186,1613,1791
VAIPE_P_14_3.jpg,107.0,0.8,2857,931,3426,1443
VAIPE_P_14_3.jpg,54.0,0.9430811405181884,1827,1828,2387,2389
VAIPE_P_14_3.jpg,107.0,0.8,1394,480,1798,1142
VAIPE_P_14_3.jpg,107.0,0.8,2097,310,2537,791
VAIPE_P_15_0.jpg,99.0,0.9992684125900269,1221,2763,1910,3490
VAIPE_P_15_0.jpg,99.0,0.9994487762451172,1091,2021,1507,2791
VAIPE_P_15_0.jpg,7.0,0.9976954460144044,902,2678,1249,3035
VAIPE_P_15_0.jpg,28.0,0.9993969202041626,1393,1618,1739,1975
VAIPE_P_15_1.jpg,99.0,0.9998300671577454,1629,1850,1962,2490
VAIPE_P_15_1.jpg,99.0,0.9997614622116088,725,1908,1052,2545
VAIPE_P_15_1.jpg,28.0,0.973381280899048,1096,2137,1360,2403
VAIPE_P_15_1.jpg,28.0,0.9982236623764038,1380,2077,1644,2344
VAIPE_P_15_2.jpg,7.0,0.5230571031570435,1682,2232,2682,2867
VAIPE_P_15_2.jpg,107.0,0.8,1653,1263,2795,1881
VAIPE_P_15_2.jpg,7.0,0.689760684967041,843,576,1288,1032
VAIPE_P_15_2.jpg,7.0,0.6908528804779053,2766,781,3224,1264
VAIPE_P_15_2.jpg,7.0,0.6362134218215942,1957,286,2482,852
VAIPE_P_16_0.jpg,84.0,0.8,1220,2223,1579,2578
VAIPE_P_16_1.jpg,84.0,0.998379111289978,1360,2310,1617,2570
VAIPE_P_16_2.jpg,84.0,0.9995559453964232,1277,2104,1588,2411
VAIPE_P_16_3.jpg,84.0,0.9968696832656859,1230,2127,1547,2440
VAIPE_P_16_4.jpg,84.0,0.9981508255004884,1227,2193,1552,2522
VAIPE_P_16_5.jpg,84.0,0.9977456331253052,1354,2106,1668,2411
VAIPE_P_16_6.jpg,84.0,0.9975705742836,2292,1440,2567,1708
VAIPE_P_16_7.jpg,84.0,0.9995325803756714,1251,2009,1651,2402
VAIPE_P_17_0.jpg,84.0,0.9988905191421508,1174,2213,1420,2462
VAIPE_P_17_1.jpg,84.0,0.9987922906875609,1269,2409,1593,2732
VAIPE_P_17_2.jpg,84.0,0.9985514879226683,1499,1917,1843,2256
VAIPE_P_17_3.jpg,84.0,0.99564391374588,1391,2205,1654,2457
VAIPE_P_17_4.jpg,84.0,0.9988732933998108,1662,2427,1972,2740
VAIPE_P_17_5.jpg,84.0,0.9986214637756348,1136,2010,1400,2275
VAIPE_P_17_6.jpg,84.0,0.9968142509460448,1295,2316,1662,2695
VAIPE_P_17_7.jpg,84.0,0.999009609222412,1401,2198,1718,2523
VAIPE_P_17_8.jpg,84.0,0.996874749660492,1941,1501,2191,1749
VAIPE_P_17_9.jpg,84.0,0.9995328783988952,1297,1919,1629,2255
VAIPE_P_17_10.jpg,84.0,0.9984378218650818,1430,1831,1718,2107
VAIPE_P_17_11.jpg,84.0,0.9986145496368408,1137,2367,1471,2698
VAIPE_P_17_12.jpg,84.0,0.995714783668518,1289,2052,1721,2476
VAIPE_P_17_13.jpg,84.0,0.8,1308,2302,1615,2612
VAIPE_P_17_14.jpg,84.0,0.9986982345581056,1268,1933,1528,2198
VAIPE_P_17_15.jpg,84.0,0.9992502331733704,1205,2273,1533,2599
VAIPE_P_17_16.jpg,107.0,0.8,2327,1335,2788,1557
VAIPE_P_17_16.jpg,107.0,0.8,2503,555,3080,810
VAIPE_P_17_16.jpg,107.0,0.8,3034,1797,3284,2021
VAIPE_P_17_16.jpg,107.0,0.8,3354,1088,3868,1361
VAIPE_P_17_16.jpg,107.0,0.8,2123,2694,2910,3019
VAIPE_P_17_16.jpg,107.0,0.8,1392,1862,1787,2295
VAIPE_P_17_17.jpg,107.0,0.8,365,454,502,692
VAIPE_P_17_17.jpg,107.0,0.8,213,423,394,512
VAIPE_P_17_17.jpg,107.0,0.8,399,396,482,474
VAIPE_P_17_18.jpg,84.0,0.7050464153289795,2290,2082,3258,2644
VAIPE_P_17_18.jpg,84.0,0.5730910301208496,902,1235,1962,1879
VAIPE_P_17_18.jpg,107.0,0.8,1265,572,1857,1171
VAIPE_P_17_18.jpg,107.0,0.8,2413,861,3247,1732
VAIPE_P_18_0.jpg,2.0,0.9990147948265076,1023,2000,1542,2538
VAIPE_P_18_0.jpg,2.0,0.9990237951278688,1115,1784,1695,2286
VAIPE_P_18_0.jpg,89.0,0.9993600845336914,903,2281,1260,2894
VAIPE_P_18_0.jpg,27.0,0.9957410097122192,1514,2292,1856,2815
VAIPE_P_18_0.jpg,89.0,0.9992891550064088,1097,2732,1703,3055
VAIPE_P_18_1.jpg,2.0,0.9977298974990844,1401,1247,1789,1847
VAIPE_P_18_1.jpg,89.0,0.9995908737182616,1622,1181,1995,1758
VAIPE_P_18_1.jpg,89.0,0.9978927373886108,1349,921,1923,1266
VAIPE_P_18_1.jpg,73.0,0.9979461431503296,1903,1299,2263,1584
VAIPE_P_18_1.jpg,2.0,0.9981287717819214,1545,659,2204,943
VAIPE_P_18_1.jpg,73.0,0.9994498491287231,1891,905,2199,1239
VAIPE_P_18_1.jpg,27.0,0.9798249006271362,1017,1169,1421,1649
VAIPE_P_18_2.jpg,2.0,0.9990733861923218,1469,2257,2079,2714
VAIPE_P_18_2.jpg,89.0,0.9994394779205322,830,2502,1352,3045
VAIPE_P_18_2.jpg,2.0,0.9989652037620544,1172,2116,1670,2685
VAIPE_P_18_2.jpg,73.0,0.9988284707069396,1571,2891,1937,3185
VAIPE_P_18_2.jpg,27.0,0.9955782294273376,1428,2596,1944,3017
VAIPE_P_18_3.jpg,2.0,0.9987424612045288,386,2068,853,2828
VAIPE_P_18_3.jpg,89.0,0.9988017082214355,643,1771,1379,2171
VAIPE_P_18_3.jpg,2.0,0.9986190199851991,1288,2041,2049,2360
VAIPE_P_18_3.jpg,27.0,0.9967860579490662,757,2123,1255,2654
VAIPE_P_18_4.jpg,89.0,0.9983745217323304,1740,581,2383,1059
VAIPE_P_18_4.jpg,2.0,0.995284914970398,1987,1018,2291,1721
VAIPE_P_18_4.jpg,89.0,0.9996570348739624,1382,1207,2027,1524
VAIPE_P_18_4.jpg,27.0,0.9365602731704712,1621,1476,1975,2018
VAIPE_P_18_4.jpg,2.0,0.9965039491653442,1117,1308,1663,1869
VAIPE_P_18_4.jpg,73.0,0.9993972182273864,1588,967,1958,1238
VAIPE_P_18_4.jpg,73.0,0.999220609664917,1446,663,1776,1046
VAIPE_P_18_5.jpg,2.0,0.9990798234939576,1112,1971,1748,2403
VAIPE_P_18_5.jpg,2.0,0.9959609508514404,1666,2235,1945,2904
VAIPE_P_18_5.jpg,89.0,0.999247670173645,1136,2227,1716,2673
VAIPE_P_18_5.jpg,73.0,0.999502658843994,1367,1831,1730,2130
VAIPE_P_18_5.jpg,27.0,0.9982657432556152,1225,2633,1695,3111
VAIPE_P_18_5.jpg,89.0,0.9993059039115906,1902,2179,2227,2781
VAIPE_P_18_5.jpg,73.0,0.99951434135437,863,2368,1239,2666
VAIPE_P_18_6.jpg,2.0,0.9986523985862732,935,2146,1378,2812
VAIPE_P_18_6.jpg,2.0,0.9984630346298218,1649,2551,2107,3168
VAIPE_P_18_6.jpg,27.0,0.9987478256225586,1206,2116,1686,2610
VAIPE_P_18_6.jpg,89.0,0.9994707703590392,1192,2582,1804,3032
VAIPE_P_18_7.jpg,2.0,0.993985950946808,407,2404,901,3371
VAIPE_P_18_7.jpg,2.0,0.9988858103752136,768,1763,1475,2493
VAIPE_P_18_7.jpg,89.0,0.9994457960128784,1446,1680,2090,2410
VAIPE_P_18_7.jpg,89.0,0.9100253582000732,414,1726,1081,2450
VAIPE_P_18_7.jpg,27.0,0.9980769157409668,860,2260,1483,2867
